group_scope,group_value,metric,count,min,max,mean,median,std,p10,p25,p50,p75,p90,p95,p99
by_ref_country,ref_country=USA,EMI_raw,124,0.0,0.044444,0.0014321209677419355,0.0,0.0051193503802740405,0.0,0.0,0.0,0.0,0.0047032,0.009239949999999999,0.017218549999999996
by_ref_country,ref_country=USA,MTI_raw,124,0.0,0.078947,0.006568145161290322,0.0,0.013955161332554986,0.0,0.0,0.0,0.0089155,0.020408,0.028131499999999983,0.07166312999999991
by_ref_country,ref_country=USA,EVI_raw,124,-6.0,4.0,0.22580645161290322,0.0,1.3668819572734388,0.0,0.0,0.0,0.0,2.0,3.0,3.769999999999996
by_ref_country,ref_country=USA,EVI_norm,124,-0.6,0.4,0.022580645161290325,0.0,0.1366881957273439,0.0,0.0,0.0,0.0,0.2,0.3,0.3769999999999996
by_ref_country,ref_country=USA,IP_context,124,-0.6129036,0.41142839999999997,0.022695838709677417,0.0,0.1389790693532847,0.0,0.0,0.0,0.0,0.2,0.30238323,0.38067997699999967
by_ref_country,ref_country=USA,IP_abs_context,124,0.0,0.6129036,0.06379775,0.0,0.12553935601228128,0.0,0.0,0.0,0.1,0.3,0.31241753999999994,0.49173562699999956
by_calibration_type_language,calibration_type=analytical_article|language=id,IDI_raw,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=analytical_article|language=id,EMI_raw,23,0.0,0.029851,0.002800478260869565,0.0,0.006754124259324591,0.0,0.0,0.0,0.0,0.008540200000000001,0.013157699999999994,0.02627688000000002
by_calibration_type_language,calibration_type=analytical_article|language=id,MTI_raw,23,0.0,0.054054,0.009886,0.0,0.015679509092803395,0.0,0.0,0.0,0.017403000000000002,0.022686400000000002,0.04969439999999996,0.053741159999999996
by_calibration_type_language,calibration_type=analytical_article|language=id,EVI_raw,23,0.0,4.0,0.8695652173913043,0.0,1.392662380699736,0.0,0.0,0.0,1.0,3.0,3.8999999999999986,4.0
by_calibration_type_language,calibration_type=analytical_article|language=id,EVI_norm,23,0.0,0.4,0.08695652173913043,0.0,0.13926623806997365,0.0,0.0,0.0,0.1,0.3,0.3899999999999999,0.4
by_calibration_type_language,calibration_type=analytical_article|language=id,IP_context,23,0.0,0.4,0.0874276956521739,0.0,0.13980633423379235,0.0,0.0,0.0,0.10149255000000001,0.30517038,0.3905999999999999,0.4
by_calibration_type_language,calibration_type=analytical_article|language=id,IP_abs_context,23,0.0,0.4,0.0874276956521739,0.0,0.13980633423379235,0.0,0.0,0.0,0.10149255000000001,0.30517038,0.3905999999999999,0.4
by_calibration_type_language,calibration_type=crisis_report|language=id,IDI_raw,19,0.0,0.023077,0.0012145789473684211,0.0,0.005153022059823776,0.0,0.0,0.0,0.0,0.0,0.0023076999999999508,0.018923140000000005
by_calibration_type_language,calibration_type=crisis_report|language=id,EMI_raw,19,0.0,0.003693,0.00019436842105263158,0.0,0.0008246353714490273,0.0,0.0,0.0,0.0,0.0,0.0003692999999999921,0.0030282600000000014
by_calibration_type_language,calibration_type=crisis_report|language=id,MTI_raw,19,0.0,0.020408,0.0021754210526315786,0.0,0.005591156601142929,0.0,0.0,0.0,0.0,0.007508999999999993,0.01588729999999999,0.01950386
by_calibration_type_language,calibration_type=crisis_report|language=id,EVI_raw,19,-2.0,2.0,0.05263157894736842,0.0,0.6862318321265947,0.0,0.0,0.0,0.0,0.1999999999999993,1.0999999999999979,1.8200000000000003
by_calibration_type_language,calibration_type=crisis_report|language=id,EVI_norm,19,-0.2,0.2,0.005263157894736842,0.0,0.06862318321265946,0.0,0.0,0.0,0.0,0.01999999999999993,0.10999999999999979,0.18200000000000005
by_calibration_type_language,calibration_type=crisis_report|language=id,IP_context,19,-0.20184660000000001,0.2076924,0.0055708315789473675,0.0,0.07007084153092237,0.0,0.0,0.0,0.0,0.01999999999999993,0.11076923999999977,0.18830776800000004
by_calibration_type_language,calibration_type=crisis_report|language=id,IP_abs_context,19,0.0,0.2076924,0.026817842105263157,0.0,0.0649750747760232,0.0,0.0,0.0,0.0,0.12036931999999993,0.20243118,0.206640156
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,IDI_raw,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,EMI_raw,6,0.0,0.003472,0.0005786666666666667,0.0,0.0012939380029798784,0.0,0.0,0.0,0.0,0.001736,0.002604,0.0032984000000000004
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,MTI_raw,6,0.0,0.076923,0.017582333333333335,0.0,0.02851496477680136,0.0,0.0,0.0,0.02142825,0.052747,0.064835,0.07450540000000001
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,EVI_raw,6,0.0,4.0,0.6666666666666666,0.0,1.4907119849998598,0.0,0.0,0.0,0.0,2.0,3.0,3.8000000000000007
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,EVI_norm,6,0.0,0.4,0.06666666666666667,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.3800000000000001
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,IP_context,6,0.0,0.41142839999999997,0.06857139999999999,0.0,0.15333031171232905,0.0,0.0,0.0,0.0,0.20571419999999999,0.3085713,0.39085698
by_calibration_type_language,calibration_type=highly_emotional_text|language=id,IP_abs_context,6,0.0,0.41142839999999997,0.06857139999999999,0.0,0.15333031171232905,0.0,0.0,0.0,0.0,0.20571419999999999,0.3085713,0.39085698
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,IDI_raw,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,EMI_raw,19,0.0,0.017544,0.001417578947368421,0.0,0.004339433413365214,0.0,0.0,0.0,0.0,0.0018779999999999934,0.010205399999999983,0.016076280000000002
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,MTI_raw,19,0.0,0.025316,0.001332421052631579,0.0,0.005652983770269045,0.0,0.0,0.0,0.0,0.0,0.0025315999999999464,0.02075912000000001
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,EVI_raw,19,-4.0,4.0,0.05263157894736842,0.0,1.5034586165353367,-1.0,0.0,0.0,0.0,0.5999999999999979,3.099999999999998,3.8200000000000003
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,EVI_norm,19,-0.4,0.4,0.005263157894736839,0.0,0.1503458616535337,-0.1,0.0,0.0,0.0,0.05999999999999978,0.3099999999999998,0.38200000000000006
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,IP_context,19,-0.4,0.4101264,0.00594438947368421,0.0,0.1520440413875771,-0.1,0.0,0.0,0.0,0.06056339999999979,0.31354793999999975,0.39081070800000006
by_calibration_type_language,calibration_type=highly_metaphorical_text|language=id,IP_abs_context,19,0.0,0.4101264,0.06910228421052632,0.0,0.1355640092523445,0.0,0.0,0.0,0.05,0.3222535999999999,0.40101264,0.408303648
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,IDI_raw,26,0.0,0.018868,0.0035404615384615383,0.0,0.006667326809672844,0.0,0.0,0.0,0.0,0.015629,0.01811925,0.018868
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,EMI_raw,26,0.0,0.044444,0.005621192307692308,0.0,0.010405793002048393,0.0,0.0,0.0,0.005667999999999999,0.014731000000000001,0.0254605,0.04047575
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,MTI_raw,26,0.0,0.078947,0.009365807692307694,0.0,0.017175705973664867,0.0,0.0,0.0,0.01529025,0.0222665,0.035814,0.06921025
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,EVI_raw,26,-5.0,3.0,-0.3076923076923077,0.0,2.1080291701607266,-3.0,-1.0,0.0,1.0,2.5,3.0,3.0
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,EVI_norm,26,-0.5,0.3,-0.030769230769230767,0.0,0.21080291701607262,-0.3,-0.1,0.0,0.1,0.25,0.3,0.3
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,IP_context,26,-0.5157235,0.3159999,-0.03189971923076922,0.0,0.2167502347652513,-0.31095224999999993,-0.10250005000000001,0.0,0.1,0.2545765,0.304216575,0.3131718
by_calibration_type_language,calibration_type=ideological_mobilization|language=id,IP_abs_context,26,0.0,0.5157235,0.14991748076923078,0.10102565000000001,0.15975921043120106,0.0,0.0,0.10102565000000001,0.304216575,0.31466655,0.4657926,0.5157235
by_calibration_type_language,calibration_type=neutral_news|language=id,IDI_raw,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=neutral_news|language=id,EMI_raw,34,0.0,0.004566,0.00013429411764705881,0.0,0.0007714609718850776,0.0,0.0,0.0,0.0,0.0,0.0,0.0030592200000000075
by_calibration_type_language,calibration_type=neutral_news|language=id,MTI_raw,34,0.0,0.045455,0.0070115,0.0,0.011999444085775269,0.0,0.0,0.0,0.01497275,0.023533799999999997,0.02894744999999998,0.04203389000000002
by_calibration_type_language,calibration_type=neutral_news|language=id,EVI_raw,34,0.0,3.0,0.14705882352941177,0.0,0.549457108596159,0.0,0.0,0.0,0.0,0.0,1.0,2.3400000000000034
by_calibration_type_language,calibration_type=neutral_news|language=id,EVI_norm,34,0.0,0.3,0.014705882352941176,0.0,0.054945710859615894,0.0,0.0,0.0,0.0,0.0,0.1,0.23400000000000032
by_calibration_type_language,calibration_type=neutral_news|language=id,IP_context,34,0.0,0.30722879999999997,0.015021694117647059,0.0,0.0562116439751689,0.0,0.0,0.0,0.0,0.0,0.10122808,0.24000120000000033
by_calibration_type_language,calibration_type=neutral_news|language=id,IP_abs_context,34,0.0,0.30722879999999997,0.015021694117647059,0.0,0.0562116439751689,0.0,0.0,0.0,0.0,0.0,0.10122808,0.24000120000000033
by_calibration_type_language,calibration_type=opinion_editorial|language=id,IDI_raw,13,0.0,0.034483,0.004636769230769231,0.0,0.009807746696078458,0.0,0.0,0.0,0.0,0.014114000000000003,0.022748199999999972,0.03213603999999998
by_calibration_type_language,calibration_type=opinion_editorial|language=id,EMI_raw,13,0.0,0.002506,0.00019276923076923076,0.0,0.0006677722036565548,0.0,0.0,0.0,0.0,0.0,0.0010023999999999964,0.0022052799999999974
by_calibration_type_language,calibration_type=opinion_editorial|language=id,MTI_raw,13,0.0,0.02381,0.004190846153846154,0.0,0.007278593882022014,0.0,0.0,0.0,0.007519,0.013721600000000006,0.018615199999999988,0.022771039999999992
by_calibration_type_language,calibration_type=opinion_editorial|language=id,EVI_raw,13,0.0,3.0,0.6153846153846154,0.0,0.923076923076923,0.0,0.0,0.0,1.0,1.8000000000000007,2.3999999999999986,2.879999999999999
by_calibration_type_language,calibration_type=opinion_editorial|language=id,EVI_norm,13,0.0,0.3,0.061538461538461535,0.0,0.0923076923076923,0.0,0.0,0.0,0.1,0.18000000000000008,0.23999999999999985,0.28799999999999987
by_calibration_type_language,calibration_type=opinion_editorial|language=id,IP_context,13,0.0,0.3,0.061880830769230774,0.0,0.092454966984834,0.0,0.0,0.0,0.1010025,0.18068966000000009,0.23999999999999985,0.28799999999999987
by_calibration_type_language,calibration_type=opinion_editorial|language=id,IP_abs_context,13,0.0,0.3,0.061880830769230774,0.0,0.092454966984834,0.0,0.0,0.0,0.1010025,0.18068966000000009,0.23999999999999985,0.28799999999999987
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,IDI_raw,4,0.0,0.022727,0.00729475,0.003226,0.009291008055507219,0.0,0.0,0.003226,0.01052075,0.017844500000000003,0.020285749999999995,0.022238749999999998
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,EMI_raw,4,0.0,0.010417,0.00475475,0.004301,0.004797856363783726,0.0,0.0,0.004301,0.00905575,0.0098725,0.01014475,0.010362549999999998
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,MTI_raw,4,0.0,0.016393,0.00571125,0.003226,0.006706065291025729,0.0,0.0,0.003226,0.00893725,0.013410700000000003,0.014901849999999998,0.016094769999999998
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,EVI_raw,4,-6.0,0.0,-2.5,-2.0,2.598076211353316,-5.4,-4.5,-2.0,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,EVI_norm,4,-0.6,0.0,-0.25,-0.2,0.2598076211353316,-0.54,-0.45,-0.2,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,IP_context,4,-0.6129036,0.0,-0.2542676,-0.2020834,0.26476101274364394,-0.55028256,-0.456351,-0.2020834,0.0,0.0,0.0,0.0
by_calibration_type_language,calibration_type=propaganda_like_text|language=id,IP_abs_context,4,0.0,0.6129036,0.2542676,0.2020834,0.26476101274364394,0.0,0.0,0.2020834,0.456351,0.5502825600000001,0.5815930799999999,0.606641496
by_calibration_type_language,calibration_type=standard_political_news|language=id,IDI_raw,27,0.0,0.011236,0.00041614814814814813,0.0,0.0021219475279529087,0.0,0.0,0.0,0.0,0.0,0.0,0.008314639999999983
by_calibration_type_language,calibration_type=standard_political_news|language=id,EMI_raw,27,0.0,0.009259,0.0006635925925925927,0.0,0.00234757918273365,0.0,0.0,0.0,0.0,0.0,0.006060599999999994,0.00910274
by_calibration_type_language,calibration_type=standard_political_news|language=id,MTI_raw,27,0.0,0.016393,0.0023395555555555557,0.0,0.005252581709719893,0.0,0.0,0.0,0.0,0.013347800000000002,0.015104199999999998,0.01619332
by_calibration_type_language,calibration_type=standard_political_news|language=id,EVI_raw,27,-3.0,3.0,0.5555555555555556,0.0,1.3698697784375502,0.0,0.0,0.0,1.5,3.0,3.0,3.0
by_calibration_type_language,calibration_type=standard_political_news|language=id,EVI_norm,27,-0.3,0.3,0.055555555555555546,0.0,0.13698697784375502,0.0,0.0,0.0,0.15000000000000002,0.3,0.3,0.3
by_calibration_type_language,calibration_type=standard_political_news|language=id,IP_context,27,-0.3025974,0.30694439999999995,0.055700725925925926,0.0,0.13771902426406588,0.0,0.0,0.0,0.15000000000000002,0.3,0.3,0.30513885599999996
by_calibration_type_language,calibration_type=standard_political_news|language=id,IP_abs_context,27,0.0,0.30694439999999995,0.08555441481481482,0.0,0.12144769499095515,0.0,0.0,0.0,0.2,0.3,0.30181818,0.30581417999999994
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,IDI_raw,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,EMI_raw,7,0.0,0.029851,0.005146285714285714,0.0,0.010308098989411684,0.0,0.0,0.0,0.0030865,0.015644200000000007,0.022747599999999982,0.028430319999999988
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,MTI_raw,7,0.0,0.011111,0.0015872857142857143,0.0,0.0038880400760091275,0.0,0.0,0.0,0.0,0.004444400000000004,0.0077776999999999916,0.010444339999999995
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,EVI_raw,7,0.0,4.0,1.5714285714285714,1.0,1.5907898179514348,0.0,0.0,1.0,3.0,3.4000000000000004,3.6999999999999993,3.9399999999999995
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,EVI_norm,7,0.0,0.4,0.15714285714285717,0.1,0.1590789817951435,0.0,0.0,0.1,0.3,0.34,0.36999999999999994,0.39399999999999996
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,IP_context,7,0.0,0.4,0.1578338571428571,0.10298510000000001,0.15916739397406976,0.0,0.0,0.10298510000000001,0.30092595,0.34111114000000003,0.37055556999999995,0.394111114
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=China,IP_abs_context,7,0.0,0.4,0.1578338571428571,0.10298510000000001,0.15916739397406976,0.0,0.0,0.10298510000000001,0.30092595,0.34111114000000003,0.37055556999999995,0.394111114
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,IDI_raw,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,EMI_raw,16,0.0,0.013605,0.0017741875000000002,0.0,0.003953227229409379,0.0,0.0,0.0,0.0,0.007391,0.010250249999999999,0.012934049999999999
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,MTI_raw,16,0.0,0.054054,0.0135166875,0.0055555,0.017420663476597088,0.0,0.0,0.0055555,0.020102000000000002,0.037944,0.0529875,0.0538407
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,EVI_raw,16,0.0,4.0,0.5625,0.0,1.1709371246996996,0.0,0.0,0.0,0.25,2.0,3.25,3.8499999999999996
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,EVI_norm,16,0.0,0.4,0.05625000000000001,0.0,0.11709371246996997,0.0,0.0,0.0,0.025,0.2,0.325,0.385
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,IP_context,16,0.0,0.4,0.05662500000000001,0.0,0.11788069975615177,0.0,0.0,0.0,0.025,0.203,0.3295,0.38589999999999997
by_calibration_type_ref_country,calibration_type=analytical_article|ref_country=USA,IP_abs_context,16,0.0,0.4,0.05662500000000001,0.0,0.11788069975615177,0.0,0.0,0.0,0.025,0.203,0.3295,0.38589999999999997
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,IDI_raw,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,EMI_raw,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,MTI_raw,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,EVI_raw,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,EVI_norm,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,IP_context,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=China,IP_abs_context,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,IDI_raw,6,0.0,0.023077,0.0038461666666666666,0.0,0.008600290119460442,0.0,0.0,0.0,0.0,0.0115385,0.01730775,0.021923150000000006
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,EMI_raw,6,0.0,0.003693,0.0006155,0.0,0.0013762998401511206,0.0,0.0,0.0,0.0,0.0018465,0.00276975,0.003508350000000001
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,MTI_raw,6,0.0,0.015385,0.0034874999999999997,0.0,0.005692303100093435,0.0,0.0,0.0,0.004155,0.0104625,0.01292375,0.014892750000000001
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,EVI_raw,6,-2.0,2.0,0.0,0.0,1.1547005383792515,-1.0,0.0,0.0,0.0,1.0,1.5,1.9000000000000004
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,EVI_norm,6,-0.2,0.2,0.0,0.0,0.11547005383792516,-0.1,0.0,0.0,0.0,0.1,0.15000000000000002,0.19000000000000006
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,IP_context,6,-0.20184660000000001,0.2076924,0.0009742999999999974,0.0,0.11823175503108292,-0.10092330000000001,0.0,0.0,0.0,0.1038462,0.1557693,0.19730778000000004
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=Russia,IP_abs_context,6,0.0,0.2076924,0.0682565,0.0,0.0965440177637641,0.0,0.0,0.0,0.15138495000000002,0.2047695,0.20623095,0.20740011
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,IDI_raw,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,EMI_raw,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,MTI_raw,11,0.0,0.020408,0.001855272727272727,0.0,0.005866887498974208,0.0,0.0,0.0,0.0,0.0,0.010204,0.018367200000000007
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,EVI_raw,11,0.0,1.0,0.09090909090909091,0.0,0.2874797872880344,0.0,0.0,0.0,0.0,0.0,0.5,0.9000000000000004
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,EVI_norm,11,0.0,0.1,0.009090909090909092,0.0,0.028747978728803445,0.0,0.0,0.0,0.0,0.0,0.05,0.09000000000000004
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,IP_context,11,0.0,0.1,0.009090909090909092,0.0,0.028747978728803445,0.0,0.0,0.0,0.0,0.0,0.05,0.09000000000000004
by_calibration_type_ref_country,calibration_type=crisis_report|ref_country=USA,IP_abs_context,11,0.0,0.1,0.009090909090909092,0.0,0.028747978728803445,0.0,0.0,0.0,0.0,0.0,0.05,0.09000000000000004
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,IDI_raw,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,EMI_raw,6,0.0,0.003472,0.0005786666666666667,0.0,0.0012939380029798784,0.0,0.0,0.0,0.0,0.001736,0.002604,0.0032984000000000004
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,MTI_raw,6,0.0,0.076923,0.017582333333333335,0.0,0.02851496477680136,0.0,0.0,0.0,0.02142825,0.052747,0.064835,0.07450540000000001
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,EVI_raw,6,0.0,4.0,0.6666666666666666,0.0,1.4907119849998598,0.0,0.0,0.0,0.0,2.0,3.0,3.8000000000000007
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,EVI_norm,6,0.0,0.4,0.06666666666666667,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.3800000000000001
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,IP_context,6,0.0,0.41142839999999997,0.06857139999999999,0.0,0.15333031171232905,0.0,0.0,0.0,0.0,0.20571419999999999,0.3085713,0.39085698
by_calibration_type_ref_country,calibration_type=highly_emotional_text|ref_country=USA,IP_abs_context,6,0.0,0.41142839999999997,0.06857139999999999,0.0,0.15333031171232905,0.0,0.0,0.0,0.0,0.20571419999999999,0.3085713,0.39085698
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,IDI_raw,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,EMI_raw,8,0.0,0.00939,0.00117375,0.0,0.003105450601362064,0.0,0.0,0.0,0.0,0.0028169999999999988,0.006103499999999996,0.008732699999999998
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,MTI_raw,8,0.0,0.025316,0.0031645,0.0,0.008372480023863899,0.0,0.0,0.0,0.0,0.007594799999999996,0.016455399999999988,0.023543879999999996
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,EVI_raw,8,-1.0,4.0,0.75,0.0,1.6393596310755,-0.29999999999999993,0.0,0.0,0.75,3.3,3.6499999999999995,3.9299999999999997
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,EVI_norm,8,-0.1,0.4,0.07500000000000001,0.0,0.16393596310755001,-0.029999999999999995,0.0,0.0,0.075,0.32999999999999996,0.36499999999999994,0.393
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,IP_context,8,-0.1,0.4101264,0.076617925,0.0,0.16693537223111038,-0.029999999999999995,0.0,0.0,0.07570425,0.33500982,0.37256810999999995,0.40261474199999997
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=China,IP_abs_context,8,0.0,0.4101264,0.101617925,0.0,0.15300824243137812,0.0,0.0,0.0,0.15070425,0.33500982,0.37256810999999995,0.40261474199999997
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,IDI_raw,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,EMI_raw,11,0.0,0.017544,0.001594909090909091,0.0,0.005043545388181277,0.0,0.0,0.0,0.0,0.0,0.008772,0.015789600000000008
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,MTI_raw,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,EVI_raw,11,-4.0,0.0,-0.45454545454545453,0.0,1.1570838237598051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,EVI_norm,11,-0.4,0.0,-0.045454545454545456,0.0,0.1157083823759805,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,IP_context,11,-0.4,0.0,-0.045454545454545456,0.0,0.1157083823759805,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
by_calibration_type_ref_country,calibration_type=highly_metaphorical_text|ref_country=USA,IP_abs_context,11,0.0,0.4,0.045454545454545456,0.0,0.1157083823759805,0.0,0.0,0.0,0.0,0.1,0.25,0.3700000000000001
by_calibration_type_ref_country,calibration_type=ideological_mobilization|ref_country=China,IDI_raw,7,0.0,0.018868,0.004893285714285714,0.0,0.007792761599519054,0.0,0.0,0.0,0.0076925,0.0167782,0.017823099999999998,0.01865902
by_calibration_type_ref_country,calibration_type=ideological_mobilization|ref_country=China,EMI_raw,7,0.0,0.028571,0.007008,0.002778,0.009745053705048818,0.0,0.0,0.002778,0.0088535,0.018975800000000004,0.023773399999999986,0.02761147999999999
by_calibration_type_ref_country,calibration_type=ideological_mobilization|ref_country=China,MTI_raw,7,0.0,0.021277,0.003039571428571429,0.0,0.007445399036742526,0.0,0.0,0.0,0.0,0.008510800000000008,0.014893899999999984,0.02000037999999999
by_calibration_type_ref_country,calibration_type=ideological_mobilization|ref_country=China,EVI_raw,7,-5.0,1.0,-1.7142857142857142,-2.0,1.979486637221574,-3.8,-3.0,-2.0,0.0,0.40000000000000036,0.6999999999999993,0.9399999999999995
by_calibration_type_ref_country,calibration_type=ideological_mobilization|ref_country=China,EVI_norm,7,-0.5,0.1,-0.17142857142857143,-0.2,0.19794866372215741,-0.38,-0.3,-0.2,0.0,0.040000000000000036,0.06999999999999994,0.09399999999999996
by_calibration_type_ref_country,calibration_type=ideological_mobilization|ref_country=China,IP_context,7,-0.5157235,0.10205130000000001,-0.17559745714285713,-0.2005556,0.20348861935159812,-0.39143217999999996,-0.30747719999999995,-0.2005556,0.0,0.04082052000000004,0.07143590999999994,0.09592822199999997
